2001:1528:103::220:7                    # tomasrapi.com
2606:4700:3034::6815:5e77               # uicnhumedales.org
2606:4700:3034::6815:5e98               # adforcast.com
2606:4700:3034::6815:5f19               # 68amt53h.de
2606:4700:3034::6815:5f61               # cdn.top-performance.work
2606:4700:3034::6815:5f88               # sombes.com
2606:4700:3034::6815:5fa4               # vizpwsh.com
2606:4700:3034::6815:5fc2               # webworkevolution.com
2606:4700:3034::6815:602c               # rbtwo.bid
2606:4700:3034::6815:6054               # fbc-edge.com
2606:4700:3034::6815:648                # servicesdissertationrxh.com
2606:4700:3034::6815:64a                # pki87n.pro
2606:4700:3034::6815:659                # 1tds26q95.de
2606:4700:3034::6815:67e                # utilitysafe-view.info
2606:4700:3034::6815:68e                # zwsxsqp.com
2606:4700:3034::6815:6ab                # kgyhxdh.com
2606:4700:3034::6815:6c7                # yneaimn.com
2606:4700:3034::6815:6ce                # mobilepokernz.co.nz
2606:4700:3034::6815:74a                # rppumxa.com
2606:4700:3034::6815:79a                # preppr.travisjefferson.com
2606:4700:3034::6815:7a                 # imcdn.pro
2606:4700:3034::6815:7a1                # trackeverything.co
2606:4700:3034::6815:7ce                # escortsex.online
2606:4700:3034::6815:819                # nqvi-lnlu.icu
2606:4700:3034::6815:820                # pgssl.com
2606:4700:3034::6815:85d                # lastholiday.game
2606:4700:3034::6815:86c                # pubtrky.com
2606:4700:3034::6815:880                # nadortoday.com
2606:4700:3034::6815:8b                 # desotorecords.com
2606:4700:3034::6815:8b2                # sudvclh.com
2606:4700:3034::6815:8ce                # vvprcztaw.com
2606:4700:3034::6815:8f0                # revrtb.net
2606:4700:3034::6815:908                # 25obpfr.de
2606:4700:3034::6815:91b                # iystrbftlwif.icu
2606:4700:3034::6815:94c                # jywczbx.com
2606:4700:3034::6815:95d                # bookadil.com
2606:4700:3034::6815:95e                # newsadst.com
2606:4700:3034::6815:99a                # zorango.com
2606:4700:3034::6815:9c1                # iclipinhairextensions.com
2606:4700:3034::6815:a0d                # 316feq0nc.de
2606:4700:3034::6815:a97                # aaycxyjofju.top
2606:4700:3034::6815:aab                # vpnonly.site
2606:4700:3034::6815:ac4                # ve6k5.top
2606:4700:3034::6815:b6c                # thebloominghearts.org
2606:4700:3034::6815:b7b                # prre.ru
2606:4700:3034::6815:b96                # soliads.net
2606:4700:3034::6815:be6                # ogercron.com
2606:4700:3034::6815:c29                # doveydelineavitfosie.com
2606:4700:3034::6815:c49                # browsers.support
2606:4700:3034::6815:cb4                # newhomesv.com
2606:4700:3034::6815:cfa                # ulsmcdn.com
2606:4700:3034::6815:d42                # x-zjxfhysb.love
2606:4700:3034::6815:d72                # dfdgfruitie.xyz
2606:4700:3034::6815:d91                # how2net.com
2606:4700:3034::6815:db1                # pysfhgdpi.com
2606:4700:3034::6815:df6                # csjuq.com
2606:4700:3034::6815:e30                # adblock-pro.org
2606:4700:3034::6815:e83                # 78bk5iji.de
2606:4700:3034::6815:e94                # mauriandsherry.com
2606:4700:3034::6815:ee9                # alignedalts.net
2606:4700:3034::6815:f82                # lpttuwqruj.top
2606:4700:3034::6815:ffa                # bxrtwyavhyb.online
2606:4700:3034::ac43:8026               # miea.institute
2606:4700:3034::ac43:8091               # video-adblocker.pro
2606:4700:3034::ac43:80a6               # plhhisqiem.com
2606:4700:3034::ac43:80aa               # gndyowk.com
2606:4700:3034::ac43:8106               # psfdi.com
2606:4700:3034::ac43:81c8               # ondshub.com
2606:4700:3034::ac43:81e7               # cdnativ.com
2606:4700:3034::ac43:824d               # r-gpasegz.vip
2606:4700:3034::ac43:825f               # f-hgwmesh.buzz
2606:4700:3034::ac43:828a               # tfsxszw.com
2606:4700:3034::ac43:82ca               # mpqgoircwb.com
2606:4700:3034::ac43:8371               # pazif.net
2606:4700:3034::ac43:837d               # equirekeither.xyz
2606:4700:3034::ac43:8399               # fbc-algo.com
2606:4700:3034::ac43:8412               # vbhuivr.com
2606:4700:3034::ac43:8428               # 91cd3khn.de
2606:4700:3034::ac43:84a0               # aqnnysd.com
2606:4700:3034::ac43:84b4               # irnmh.fun
2606:4700:3034::ac43:84c4               # zfeaubp.com
2606:4700:3034::ac43:84f2               # onclickprediction.com
2606:4700:3034::ac43:852e               # pahthf.tech
2606:4700:3034::ac43:853c               # shrcbmggvm.top
2606:4700:3034::ac43:8559               # bxvlyrw.com
2606:4700:3034::ac43:856a               # nowaoutujm-u.vip
2606:4700:3034::ac43:862a               # nzspacechallenge.com
2606:4700:3034::ac43:8650               # 19lou.org
2606:4700:3034::ac43:8662               # aceporntube.com
2606:4700:3034::ac43:867a               # hepk-gmwitvk.world
2606:4700:3034::ac43:8697               # servicesdissertationrxh.com
2606:4700:3034::ac43:86ea               # wdohhlagnjzi.com
2606:4700:3034::ac43:8737               # hostave4.net
2606:4700:3034::ac43:87bf               # tmztcfp.com
2606:4700:3034::ac43:87fd               # dickb.com
2606:4700:3034::ac43:889c               # irmyckddtm.com
2606:4700:3034::ac43:8960               # skeetads.com
2606:4700:3034::ac43:89c4               # fitvision.net
2606:4700:3034::ac43:89d2               # jefweev.com
2606:4700:3034::ac43:8a0e               # apotheke-per-klick.com
2606:4700:3034::ac43:8a4e               # mphkwlt.com
2606:4700:3034::ac43:8a6b               # thaiheq.com
2606:4700:3034::ac43:8b38               # mgxxuqp.com
2606:4700:3034::ac43:8b3f               # easyfag.com
2606:4700:3034::ac43:8bc2               # assistanceassurance.org
2606:4700:3034::ac43:8c88               # ywuwkklct.top
2606:4700:3034::ac43:8c89               # cheapjerseyschinas.com
2606:4700:3034::ac43:8c9c               # never2never.com
2606:4700:3034::ac43:8d2e               # iystrbftlwif.icu
2606:4700:3034::ac43:8d80               # jsdelvr.com
2606:4700:3034::ac43:8d9a               # musclepluspro.com
2606:4700:3034::ac43:8daa               # prksism.com
2606:4700:3034::ac43:8db5               # clickpapa.com
2606:4700:3034::ac43:8dc9               # makersfab.com
2606:4700:3034::ac43:8de1               # easyhottiejg.com
2606:4700:3034::ac43:8e15               # trafficlide.com
2606:4700:3034::ac43:8e64               # xelllwrite.com
2606:4700:3034::ac43:8e82               # fohikrs.com
2606:4700:3034::ac43:8ed1               # adcharriot.com
2606:4700:3034::ac43:8f12               # linkboss.shop
2606:4700:3034::ac43:8f6a               # rviqayltwu.love
2606:4700:3034::ac43:8fbb               # cdngain.com
2606:4700:3034::ac43:8fed               # tsmqbyd.com
2606:4700:3034::ac43:900a               # 1111.bh
2606:4700:3034::ac43:9012               # artistsasikrishnan.com
2606:4700:3034::ac43:9021               # gruwzapcst.com
2606:4700:3034::ac43:9058               # aarctexas.org
2606:4700:3034::ac43:906d               # sqrobmpshvj.com
2606:4700:3034::ac43:9076               # maldindag.net
2606:4700:3034::ac43:9085               # lnuqlyoejdpb.com
2606:4700:3034::ac43:909a               # xubcnzfex.com
2606:4700:3034::ac43:90c1               # cheapjerseys2013mart.com
2606:4700:3034::ac43:90c6               # fabioiglesias.com
2606:4700:3034::ac43:90cb               # ospartners.xyz
2606:4700:3034::ac43:911f               # khabarpress.com
2606:4700:3034::ac43:9140               # jyzkut.com
2606:4700:3034::ac43:915a               # wtcysmm.com
2606:4700:3034::ac43:91a1               # cj2550.com
2606:4700:3034::ac43:91db               # hgcmnews.pro
2606:4700:3034::ac43:925a               # azotvby.com
2606:4700:3034::ac43:92e0               # kh-bkcvqxc.online
2606:4700:3034::ac43:9306               # xtalfuwcxh.com
2606:4700:3034::ac43:9357               # ad-vortex.com
2606:4700:3034::ac43:93b1               # cyeqeewyr.com
2606:4700:3034::ac43:93b8               # goldennews.online
2606:4700:3034::ac43:93cc               # exebid.ru
2606:4700:3034::ac43:9495               # gomnlt.com
2606:4700:3034::ac43:94bc               # xxxkeeper.com
2606:4700:3034::ac43:95f8               # web-security.cloud
2606:4700:3034::ac43:9681               # intrustedzone.site
2606:4700:3034::ac43:9695               # kqkimvrqxf.top
2606:4700:3034::ac43:96b0               # dsgvlrcjcmfrr.xyz
2606:4700:3034::ac43:96be               # megaloporearvicolinecampagnols.com
2606:4700:3034::ac43:96d1               # ravindratandon.com
2606:4700:3034::ac43:9705               # sclrnnp.com
2606:4700:3034::ac43:9707               # mfthkdj.com
2606:4700:3034::ac43:974a               # som.cool
2606:4700:3034::ac43:9768               # kacangmaspoker.xyz
2606:4700:3034::ac43:9787               # vztlivv.com
2606:4700:3034::ac43:9845               # www.withinresentful.com
2606:4700:3034::ac43:9864               # bgkec.global
2606:4700:3034::ac43:992f               # hooliganapps.com
2606:4700:3034::ac43:99bc               # fflags.com
2606:4700:3034::ac43:99df               # globalwoldsinc.com
2606:4700:3034::ac43:9a33               # 7nt9p4d4.de
2606:4700:3034::ac43:9a50               # ounobdlzzks.world
2606:4700:3034::ac43:9a6f               # pubfutureads.com
2606:4700:3034::ac43:9ade               # teinlbw.com
2606:4700:3034::ac43:9afb               # prostitutkipiteraspb.com
2606:4700:3034::ac43:9be6               # cryptomaster.care
2606:4700:3034::ac43:9bfe               # popbutler.com
2606:4700:3034::ac43:9c34               # artinthepicture.com
2606:4700:3034::ac43:9c9d               # talktowendysgo.com
2606:4700:3034::ac43:9ce7               # torrango.com
2606:4700:3034::ac43:9d35               # s99i.org
2606:4700:3034::ac43:9d5c               # nadortoday.com
2606:4700:3034::ac43:9d63               # llpgpro.com
2606:4700:3034::ac43:9d8d               # wherestakeada.com
2606:4700:3034::ac43:9dcf               # ppcnt.us
2606:4700:3034::ac43:9e14               # pickaflick.co
2606:4700:3034::ac43:9e8e               # exrzo.love
2606:4700:3034::ac43:9ef1               # adexchangetracker.com
2606:4700:3034::ac43:9f3b               # replicaonlinebag.com
2606:4700:3034::ac43:9f4d               # jywczbx.com
2606:4700:3034::ac43:9f5a               # srtrak.com
2606:4700:3034::ac43:9f5f               # mainadv.com
2606:4700:3034::ac43:9fed               # escalatenetwork.com
2606:4700:3034::ac43:a041               # zorango.com
2606:4700:3034::ac43:a0ba               # zaihxti.com
2606:4700:3034::ac43:a0ed               # bjqug.xyz
2606:4700:3034::ac43:a124               # the-immediateinnovaultapp.com
2606:4700:3034::ac43:a20e               # dexosphere.xyz
2606:4700:3034::ac43:a306               # xqwcryh.com
2606:4700:3034::ac43:a310               # admpire.com
2606:4700:3034::ac43:a347               # 88eq7spm.de
2606:4700:3034::ac43:a357               # wabudapest23.com
2606:4700:3034::ac43:a3a7               # exovueplatform.com
2606:4700:3034::ac43:a3d6               # gitoku.com
2606:4700:3034::ac43:a3fa               # narvels.com
2606:4700:3034::ac43:a47e               # ekwzxay.com
2606:4700:3034::ac43:a4b8               # qppq166n.de
2606:4700:3034::ac43:a4c2               # gnyjxyzqdcjb.com
2606:4700:3034::ac43:a514               # acscdn.com
2606:4700:3034::ac43:a5de               # qylyknxkeep.com
2606:4700:3034::ac43:a5f2               # offwhiteshoes.us.com
2606:4700:3034::ac43:a66f               # gayvideochat.org
2606:4700:3034::ac43:a672               # trnres.com
2606:4700:3034::ac43:a6ba               # federpesca.net
2606:4700:3034::ac43:a6c5               # ufphkyw.com
2606:4700:3034::ac43:a743               # vohjorow.com
2606:4700:3034::ac43:a745               # got-to-be.com
2606:4700:3034::ac43:a77f               # fapping.club
2606:4700:3034::ac43:a789               # rfkburgas.org
2606:4700:3034::ac43:a7fb               # vartoken.com
2606:4700:3034::ac43:a829               # trk023.com
2606:4700:3034::ac43:a901               # jqueryoi.com
2606:4700:3034::ac43:a971               # sjetnf-oizyo.buzz
2606:4700:3034::ac43:aa41               # advertlets.com
2606:4700:3034::ac43:aa44               # cyberlink.pro
2606:4700:3034::ac43:aab0               # ngfycrwwd.com
2606:4700:3034::ac43:ab16               # w-gbttkri.global
2606:4700:3034::ac43:ab28               # bop-bop-bam.com
2606:4700:3034::ac43:ab70               # pq-mzfusgpzt.xyz
2606:4700:3034::ac43:aba0               # irclabreports.in
2606:4700:3034::ac43:abed               # wwjianwynv.xyz
2606:4700:3034::ac43:ac07               # moviesflix4k.xyz
2606:4700:3034::ac43:ac16               # wlyfiii.com
2606:4700:3034::ac43:ac6c               # zloutekkha.space
2606:4700:3034::ac43:ac99               # yukclick.me
2606:4700:3034::ac43:ac9e               # cardano-scan.com
2606:4700:3034::ac43:acfd               # cyuyvjwyfvn.com
2606:4700:3034::ac43:ad03               # flixdot.com
2606:4700:3034::ac43:ad15               # ojmvywz.com
2606:4700:3034::ac43:ad25               # maxcare-meds.com
2606:4700:3034::ac43:ad56               # hookupsarena.co.ke
2606:4700:3034::ac43:ad5d               # irhpzbrnoyf.com
2606:4700:3034::ac43:adb2               # tooniboy.com
2606:4700:3034::ac43:ade6               # sfdsplvyphk.com
2606:4700:3034::ac43:aea9               # domantix.net
2606:4700:3034::ac43:aecf               # the-bitindex-prime.com
2606:4700:3034::ac43:af2e               # bbrothers.shop
2606:4700:3034::ac43:afa2               # data-center-firstbitcoin.ru
2606:4700:3034::ac43:b09a               # windowsintowonderland.org
2606:4700:3034::ac43:b0b1               # foggytube.com
2606:4700:3034::ac43:b0ee               # prokop-engineering.com
2606:4700:3034::ac43:b105               # crawforddesigns.net
2606:4700:3034::ac43:b107               # instantrepairskin.net
2606:4700:3034::ac43:b151               # clicktoearn.co
2606:4700:3034::ac43:b1c4               # rtzbpsy.com
2606:4700:3034::ac43:b21d               # galasti.top
2606:4700:3034::ac43:b22d               # trk4.com
2606:4700:3034::ac43:b28d               # nqslmtuswqdz.com
2606:4700:3034::ac43:b2a8               # 4dsbanner.net
2606:4700:3034::ac43:b2cb               # hpk42r7a.de
2606:4700:3034::ac43:b2f7               # ate60vs7zcjhsjo5qgv8.com
2606:4700:3034::ac43:b314               # 2jmis11eq.de
2606:4700:3034::ac43:b34b               # efdjelx.com
2606:4700:3034::ac43:b37a               # pipeaota.com
2606:4700:3034::ac43:b415               # fmhyysk.com
2606:4700:3034::ac43:b4a4               # cloudvideosa.com
